usager_id,age,niveau_diplome,anciennete_poste_ans,code_rome_vise,code_insee_commune,est_allocataire,nationalite_hors_ue,synthese_entretien,classe_retour_emploi
ID_1157,61.0,Sans diplôme,6.8,M1802,25375,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_1158,41.0,Bac+5,10.2,C1110,24409,0.0,1,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1159,42.0,Bac,1.8,G1203,80384,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1160,24.0,Bac,1.2,C1501,42042,1.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1161,23.0,Bac,2.2,M1501,31344,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1162,41.0,Bac,3.5,I1304,50370,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1163,50.0,Sans diplôme,1.0,N1303,04129,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1164,46.0,Bac+2,4.0,A1202,06150,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1165,60.0,Bac+5,0.2,G1602,11004,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1166,39.0,Bac,0.2,D1210,22003,1.0,1,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1167,43.0,Bac+2,1.5,G1801,42135,1.0,1,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_1168,45.0,Bac+2,1.3,G1203,55197,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1169,38.0,Bac+5,1.1,G1801,31583,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_1170,24.0,Bac,2.0,M1705,48139,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1171,34.0,Bac,1.2,M1802,89388,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1172,37.0,Bac,0.6,J1301,14089,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1173,,Bac+2,1.1,N4101,61498,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_1174,,Bac+5,11.1,N1301,27199,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_1175,39.0,Sans diplôme,1.6,A1202,25164,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_1176,45.0,Bac,1.8,N1303,67348,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1177,57.0,Bac+5,2.6,K1903,49110,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1178,24.0,Bac+5,12.3,H1504,54390,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_1179,18.0,Bac+5,0.8,G1602,10409,1.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1180,49.0,Bac+2,3.4,J1301,05080,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1181,30.0,Bac,3.8,G1801,76685,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_1182,47.0,Bac,2.8,M1705,15159,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_1183,40.0,Bac+2,0.3,C1501,65450,1.0,1,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_1184,36.0,Sans diplôme,3.4,M1501,59016,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1185,49.0,Bac,0.2,K1201,54260,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1186,47.0,Bac+2,2.7,D1503,65200,1.0,0,,1
ID_1187,46.0,Sans diplôme,4.0,M1806,26051,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_1188,62.0,Bac+2,0.7,G1203,36194,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1189,46.0,Bac,5.5,M1705,35275,0.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1190,47.0,Bac+5,0.1,G1801,21581,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_1191,33.0,,5.6,M1705,39434,1.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1192,57.0,Bac,1.9,K2101,61218,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_1193,36.0,Bac+2,0.7,G1203,72196,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_1194,35.0,Bac,0.4,M1602,55570,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1195,18.0,Bac+2,9.2,M1805,10145,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_1196,31.0,Bac+2,0.2,M1806,77031,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1197,19.0,Sans diplôme,0.7,K1601,24241,1.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_1198,45.0,Bac,1.3,M1602,67027,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1199,47.0,Bac,2.9,G1801,62499,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1200,55.0,Bac,2.4,G1801,46283,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1201,21.0,,0.4,K1201,38286,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_1202,18.0,Bac+5,1.0,F1603,02500,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1203,25.0,Bac+2,0.8,H1206,67330,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1204,46.0,Bac+2,0.7,N1101,43100,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_1205,56.0,Bac,1.6,A1202,81067,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1206,20.0,Bac+5,3.7,M1602,57519,0.0,0,,1
ID_1207,49.0,Bac+2,0.7,N1303,56061,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1208,27.0,Bac+2,1.4,H1504,44063,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1209,27.0,Bac+5,1.5,G1601,92009,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_1210,36.0,Bac,11.2,A1301,62510,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1211,63.0,Bac+5,9.3,D1406,72299,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1212,51.0,Sans diplôme,4.8,M1805,32025,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1213,50.0,Bac,0.8,A1301,62080,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1214,40.0,Bac,0.2,K1304,16276,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1215,45.0,Bac+5,1.1,M1802,21036,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_1216,49.0,Bac+5,0.9,M1602,14680,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1217,24.0,Bac+2,2.1,K1304,57299,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1218,46.0,,4.5,A1301,71234,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1219,25.0,Bac,5.9,H1206,79119,0.0,1,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1220,,Bac+5,5.6,N4101,38343,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1221,20.0,Bac,1.3,C1110,05058,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_1222,41.0,Bac,3.5,D1502,76304,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1223,40.0,Sans diplôme,1.1,M1802,50447,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1224,25.0,Bac+2,0.2,G1203,10140,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1225,54.0,Bac+2,3.6,G1801,25415,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1226,20.0,Bac,0.0,C1110,02454,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1227,50.0,Sans diplôme,1.6,N4101,37136,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1228,45.0,Bac+5,1.2,K1304,02722,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_1229,25.0,Sans diplôme,3.5,D1210,31271,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_1230,51.0,Bac+2,4.4,M1801,58208,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_1231,52.0,Bac+5,1.1,J1301,46155,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1232,49.0,Bac,5.0,C1302,24462,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_1233,41.0,Bac,1.0,N1101,30289,,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1234,31.0,Bac+2,1.8,I1304,57328,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_1235,49.0,Bac+5,3.9,N4301,34045,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1236,63.0,Bac,3.5,C1201,28098,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1237,60.0,Bac+5,13.1,N1301,26019,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1238,33.0,Sans diplôme,0.8,D1401,67547,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1239,21.0,Bac,3.3,G1801,39126,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_1240,54.0,Bac+2,2.8,G1602,14370,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1241,38.0,Bac+5,7.4,N1101,13028,,1,"Profil autonome, recherche active, aucun frein périphérique identifié.",2
ID_1242,31.0,Sans diplôme,0.5,K1601,27453,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1243,48.0,Bac+5,4.2,F1603,80118,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1244,35.0,Bac,2.5,K1201,59414,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1245,24.0,Bac,1.0,A1301,03025,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1246,27.0,Sans diplôme,1.9,K2111,62453,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_1247,24.0,Bac+5,1.2,K1304,65293,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1248,50.0,Sans diplôme,2.6,N4301,43034,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1249,,Bac,6.6,N4301,65142,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_1250,38.0,Bac,2.5,G1801,24107,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1251,36.0,Bac+5,3.0,M1801,27342,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1252,36.0,Bac+2,2.2,I1304,70538,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1253,53.0,Bac+2,0.2,C1102,19285,1.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_1254,46.0,Bac,0.8,F1603,32047,1.0,1,,1
ID_1255,,Bac+2,2.0,A1301,82109,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_1256,19.0,Bac,1.1,A1203,02207,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1257,18.0,Bac+5,0.6,A1301,67028,0.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1258,22.0,Bac+5,2.1,M1203,71140,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1259,37.0,Sans diplôme,1.2,J1506,08388,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1260,28.0,Bac+2,0.9,H2502,59327,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_1261,59.0,Sans diplôme,1.9,N4301,47086,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_1262,19.0,Bac,0.4,K2101,19268,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1263,20.0,Bac,7.9,M1806,50274,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1264,40.0,,6.1,K1903,03192,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1265,29.0,Bac,3.7,F1603,64413,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_1266,37.0,Bac+2,0.3,M1802,11203,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_1267,22.0,Bac,4.5,N1303,54312,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_1268,,Bac+2,5.0,H1504,26145,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1269,55.0,Bac,4.4,M1602,90105,0.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1270,47.0,Sans diplôme,0.4,K2106,44162,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_1271,26.0,Bac+2,3.1,K1201,89311,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_1272,51.0,Bac,5.4,H2502,42252,,1,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",2
ID_1273,61.0,Bac,2.6,G1601,37233,1.0,1,,2
ID_1274,52.0,Bac+2,3.1,K2111,50111,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1275,39.0,Bac,1.8,A1202,47289,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1276,61.0,Sans diplôme,2.3,G1801,08472,1.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1277,41.0,Bac,0.1,M1607,04143,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_1278,34.0,,3.1,A1202,54174,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_1279,27.0,Bac+2,0.3,M1806,09072,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_1280,47.0,Bac+2,1.7,N1301,63139,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_1281,63.0,,1.0,M1602,27514,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,2
ID_1282,40.0,Sans diplôme,2.4,G1602,42252,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,2
ID_1283,49.0,Bac,0.4,N4101,67083,1.0,1,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_1284,34.0,Bac+2,3.5,C1102,67111,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1285,34.0,Sans diplôme,4.8,G1302,09025,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1286,31.0,Bac,0.5,K2111,25249,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1287,26.0,Bac,0.3,G1602,42306,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1288,57.0,Bac,0.5,J1301,56052,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_1289,19.0,Bac+5,6.3,G1801,62322,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1290,62.0,Sans diplôme,2.3,G1601,76292,0.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_1291,42.0,Bac,1.9,D1406,76315,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1292,56.0,Sans diplôme,0.3,D1401,01280,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_1293,26.0,Bac+5,3.1,N4101,70114,0.0,1,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_1294,39.0,Sans diplôme,6.1,K1201,31304,0.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1295,60.0,Bac,5.3,G1602,70226,,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_1296,63.0,Bac+2,3.0,K2101,34074,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,2
ID_1297,21.0,Bac+2,0.2,N1301,39538,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_1298,43.0,Bac,0.4,G1203,70521,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_1299,46.0,Bac,0.2,I1304,89011,1.0,1,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_1300,62.0,Bac,0.9,F1603,70200,1.0,1,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,2
ID_1301,51.0,Bac,0.4,D1502,84119,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_1302,40.0,Bac,0.9,G1801,09131,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1303,54.0,Bac,1.5,K1403,59005,0.0,0,,1
ID_1304,28.0,Bac,8.6,H1206,32433,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_1305,23.0,Bac,2.8,M1806,21395,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1306,35.0,Bac+2,5.4,M1607,67442,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1307,38.0,Bac+5,3.7,M1501,80317,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_1308,59.0,Bac+2,0.4,A1401,02251,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_1309,53.0,Sans diplôme,4.0,H1206,21255,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1310,58.0,Sans diplôme,1.0,G1801,66101,0.0,0,,2
ID_1311,55.0,Bac+5,3.1,C1302,54422,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1312,51.0,Bac,1.3,I1304,17205,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",2
ID_1313,34.0,Sans diplôme,18.2,N1101,09297,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1314,54.0,,0.9,N1301,76679,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1315,42.0,,1.0,K1304,24263,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1316,55.0,Bac+2,8.0,K1304,34305,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_1317,29.0,Bac,0.1,K1304,24449,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1318,40.0,Sans diplôme,3.6,M1607,64364,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",2
ID_1319,59.0,Bac+5,3.9,H2502,14700,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1320,39.0,Bac,5.4,A1501,27210,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1321,38.0,Bac+2,11.0,A1202,03268,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1322,44.0,Bac+2,11.1,K1201,49010,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1323,48.0,Bac+2,0.2,H1206,10056,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_1324,,Bac,5.2,H1504,42163,0.0,1,,1
ID_1325,44.0,Bac,3.1,G1801,29152,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1326,57.0,Bac,3.1,M1805,34242,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1327,51.0,Bac+5,0.4,D1406,40224,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1328,29.0,Bac+5,3.2,J1506,66068,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_1329,62.0,Sans diplôme,12.1,A1203,69030,1.0,1,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_1330,24.0,Sans diplôme,7.3,M1705,42066,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1331,27.0,Bac+5,1.7,H1206,33168,1.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1332,62.0,Bac+2,0.1,H1504,78036,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1333,34.0,Bac+5,1.3,C1501,45042,1.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1334,43.0,Bac,5.3,H1504,50054,,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_1335,38.0,Bac,3.6,M1805,56043,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1336,,Bac+2,1.8,I1304,71441,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1337,63.0,Bac+2,0.2,K1201,27601,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1338,19.0,Bac,1.7,M1802,37146,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1339,60.0,Sans diplôme,1.9,N4301,05045,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_1340,18.0,Bac,7.9,M1705,77171,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_1341,53.0,Bac,3.1,W1401,30324,0.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,2
ID_1342,43.0,Bac,1.1,I1304,18048,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1343,46.0,Bac+5,2.2,H1504,60276,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1344,38.0,Bac,0.2,C1110,95313,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1345,28.0,Bac+5,10.8,G1601,19148,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1346,57.0,Sans diplôme,1.3,G1801,79271,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1347,28.0,Bac+2,1.9,C1201,88471,1.0,0,,0
ID_1348,53.0,Bac+5,1.3,H1504,61122,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1349,56.0,Sans diplôme,3.4,K1601,78383,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_1350,57.0,,3.3,H1206,49193,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",2
ID_1351,52.0,Bac,3.8,H1206,71015,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1352,51.0,Sans diplôme,0.9,C1201,17486,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_1353,41.0,Bac+2,1.1,K2101,56009,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1354,39.0,Bac+5,0.4,A1203,50124,0.0,1,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_1355,22.0,Bac,3.2,J1301,07051,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_1356,50.0,Bac,0.1,D1502,64509,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1357,53.0,,2.7,A1401,44102,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_1358,37.0,Bac+2,6.1,C1302,80568,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1359,36.0,Sans diplôme,6.6,N4301,71228,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_1360,52.0,Bac,1.8,G1602,77444,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1361,60.0,Bac+2,1.8,K2101,31542,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,2
ID_1362,34.0,Bac+2,0.2,N1301,64001,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_1363,62.0,Bac,3.3,H1206,62798,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_1364,60.0,Bac+2,5.2,M1203,14630,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1365,51.0,Sans diplôme,0.8,H1206,80742,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,2
ID_1366,26.0,Sans diplôme,1.6,D1406,68326,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_1367,43.0,Bac+5,5.5,H2502,48099,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1368,19.0,Bac+2,6.3,K2111,82182,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_1369,26.0,Sans diplôme,0.8,M1607,06056,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1370,26.0,Bac,2.4,N4301,81230,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_1371,57.0,Bac,0.6,D1210,32159,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1372,34.0,,0.3,K1201,60305,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1373,18.0,,7.3,M1705,08126,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1374,42.0,Sans diplôme,5.2,D1406,24277,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_1375,60.0,Bac,4.3,A1203,73019,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_1376,57.0,Bac+2,0.1,M1802,82142,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_1377,59.0,Bac+2,5.6,G1302,88083,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_1378,42.0,Bac+2,1.7,G1801,14705,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_1379,56.0,Sans diplôme,1.3,N1301,62535,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_1380,52.0,Bac+5,2.4,C1110,24398,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,2
